codigo_tse,ano,esteban_ray,herfindahl,concentracao_bipartidaria,enp
10006,2018,0.023496130149260056,0.763435470512749,1.0,1.3098684022742175
10014,2018,0.025554947185734023,0.7688554741403552,1.0,1.3006345582933956
10022,2018,0.03347061984855896,0.606245892759123,1.0,1.6494957111360184
10030,2018,0.02551397906539715,0.7091055447567032,1.0,1.4102273031063435
10049,2018,0.03233267302326023,0.694712180194273,1.0,1.4394450371092595
10057,2018,0.030423780939845792,0.7232067984248847,1.0,1.382730364507026
10065,2018,0.02674657363584527,0.7548068133729439,1.0,1.3248423070419586
01007,2018,0.08243194262933642,0.3197625148374726,1.0,3.1273209134856703
10073,2018,0.02662237182350359,0.7562590977794731,1.0,1.322298142179312
10081,2018,0.023324839732770837,0.795467569372326,1.0,1.2571222743738792
10090,2018,0.021595442399205304,0.8088798245260123,1.0,1.2362775899200853
10103,2018,0.03654343231001925,0.5428299621416982,1.0,1.842197501505939
10111,2018,0.025826839161611836,0.7452535926424358,1.0,1.3418251315693939
10120,2018,0.027109764646147255,0.7401164447792907,1.0,1.351138739118557
10138,2018,0.02595956265682175,0.7627057969157163,1.0,1.3111215412861301
10146,2018,0.032448936472848425,0.6206146810919373,1.0,1.6113057432681985
01015,2018,0.09157795405538299,0.3347459601079292,1.0,2.9873400105488317
10154,2018,0.036727414620884524,0.6930207427099286,1.0,1.442958252720815
10162,2018,0.03239855391918629,0.6692978844781967,1.0,1.4941030342261248
10170,2018,0.018291267179777738,0.8238358909522737,1.0,1.2138339819646577
10189,2018,0.029003489000631755,0.7713366380189676,1.0,1.2964507981473705
10197,2018,0.0225305036293337,0.75410893710578,0.9999999999999999,1.3260683580252126
10200,2018,0.026677645637862093,0.7736437009410101,1.0,1.2925846856681762
10219,2018,0.03280274754172696,0.7125241982998064,1.0,1.4034611068454315
10227,2018,0.02143015720952284,0.7791083809280234,1.0,1.2835184737826397
01023,2018,0.0976122808144014,0.37655867649790437,1.0,2.6556286242034455
10235,2018,0.036678745326315626,0.6801028412422312,1.0,1.4703658613945292
10243,2018,0.01846157107912836,0.8061691846356009,1.0,1.240434413840828
10251,2018,0.035200783999615765,0.6435280754431227,1.0,1.553933756987085
10260,2018,0.017408740404573544,0.841644718131905,1.0,1.1881497958183314
10278,2018,0.029726232116738853,0.6925029750799793,0.9999999999999999,1.4440371175077003
