codigo_tse,sigla_partido,votos
30660,PSOL,4
30660,PSTU,1
30660,PT,4182
30660,PV,141
30678,PCB,1
30678,PRTB,1
30678,PSDB,967
30678,PSOL,8
30678,PT,3796
30678,PV,167
30694,PCB,2
30694,PRTB,1
30694,PSDB,960
30694,PSDC,3
30694,PSOL,5
30694,PSTU,3
30694,PT,1898
30694,PV,188
30708,PSDB,7
30708,PSDC,1
30708,PT,2
30708,PV,8
30716,PCB,3
30716,PCO,1
30716,PRTB,1
30716,PSDB,1252
30716,PSDC,2
30716,PSOL,15
30716,PSTU,5
30716,PT,5689
30716,PV,491
30724,PCB,2
30724,PRTB,1
30724,PSDB,202
30724,PSDC,1
30724,PSOL,3
30724,PSTU,10
30724,PT,122
30724,PV,42
30732,PCB,2
30732,PRTB,1
30732,PSDB,1018
30732,PSDC,1
30732,PSOL,4
30732,PSTU,2
30732,PT,2693
30732,PV,248
30740,PSDB,16
30740,PSOL,1
30740,PT,17
30740,PV,15
30759,PCB,2
30759,PCO,4
30759,PRTB,5
30759,PSDB,1243
30759,PSDC,1
30759,PSOL,7
30759,PSTU,4
30759,PT,4727
30759,PV,454
30767,PCB,2
30767,PRTB,2
30767,PSDB,168
30767,PSDC,3
30767,PSOL,7
30767,PSTU,1
30767,PT,147
30767,PV,118
30775,PCB,6
30775,PCO,1
30775,PRTB,4
30775,PSDB,1240
30775,PSDC,3
30775,PSOL,6
30775,PSTU,5
30775,PT,6437
30775,PV,502
30783,PCB,5
30783,PCO,4
30783,PRTB,8
30783,PSDB,1312
30783,PSDC,16
30783,PSOL,15
30783,PSTU,11
30783,PT,536
30783,PV,627
30791,PCB,6
30791,PRTB,3
30791,PSDB,3034
30791,PSDC,1
30791,PSOL,4
30791,PSTU,2
30791,PT,5215
30791,PV,117
30805,PSDB,22
30805,PSOL,2
30805,PSTU,1
30805,PT,9
30805,PV,14
30813,PCB,3
30813,PCO,1
30813,PRTB,2
30813,PSDB,1138
30813,PSDC,6
30813,PSOL,12
30813,PSTU,3
30813,PT,3923
30813,PV,825
30830,PCB,4
30830,PCO,3
30830,PRTB,1
30830,PSDB,4231
30830,PSDC,5
30830,PSOL,38
30830,PSTU,6
30830,PT,7151
30830,PV,1545
30848,PCB,1
30848,PSDB,84
30848,PSOL,3
30848,PSTU,1
30848,PT,22
30848,PV,24
30856,PCB,1
30856,PCO,1
30856,PRTB,4
30856,PSDB,693
30856,PSDC,2
30856,PSOL,8
30856,PSTU,2
30856,PT,6492
30856,PV,445
30864,PCB,9
30864,PCO,2
30864,PRTB,10
30864,PSDB,897
30864,PSDC,23
30864,PSOL,25
30864,PSTU,22
30864,PT,1177
30864,PV,732
30872,PCB,5
30872,PCO,3
30872,PRTB,10
30872,PSDB,3818
30872,PSDC,27
30872,PSOL,126
30872,PSTU,20
30872,PT,19237
30872,PV,5340
30880,PSDB,7
30880,PT,3
30899,PCB,5
30899,PCO,1
30899,PRTB,6
30899,PSDB,1635
30899,PSDC,3
30899,PSOL,35
30899,PSTU,4
30899,PT,6767
30899,PV,427
30902,PCB,2
30902,PSDB,91
30902,PSOL,7
30902,PSTU,1
30902,PT,71
30902,PV,67
30910,PCB,6
30910,PCO,1
30910,PRTB,5
30910,PSDB,2367
30910,PSDC,2
30910,PSOL,20
30910,PSTU,3
30910,PT,5102
30910,PV,824
30937,PCB,1
30937,PRTB,5
30937,PSDB,808
30937,PSOL,1
30937,PSTU,2
30937,PT,1549
30937,PV,243
30953,PCB,1
30953,PSDB,476
30953,PSDC,4
30953,PSOL,9
30953,PSTU,3
30953,PT,3164
30953,PV,184
30970,PCB,8
30970,PCO,4
30970,PRTB,1
30970,PSDB,1116
30970,PSDC,1
30970,PSOL,28
30970,PSTU,8
30970,PT,5034
30970,PV,318
30996,PCB,6
30996,PCO,2
30996,PSDB,3399
30996,PSDC,5
30996,PSOL,23
30996,PSTU,2
30996,PT,6519
30996,PV,1269
31003,PCB,3
31003,PRTB,5
31003,PSDB,1360
31003,PSDC,7
31003,PSOL,16
31003,PT,2157
31003,PV,208
31011,PCO,1
31011,PRTB,2
31011,PSDB,480
31011,PSDC,8
31011,PSOL,6
31011,PT,1015
31011,PV,102
31038,PCB,2
31038,PCO,2
31038,PRTB,5
31038,PSDB,4923
31038,PSDC,6
31038,PSOL,55
31038,PSTU,13
31038,PT,4462
31038,PV,1045
31054,PCB,239
31054,PCO,33
31054,PRTB,228
31054,PSDB,118609
31054,PSDC,346
31054,PSOL,3294
31054,PSTU,732
31054,PT,103289
31054,PV,68632
31070,PCB,9
31070,PRTB,1
31070,PSDB,2315
31070,PSDC,1
31070,PSOL,20
31070,PSTU,6
31070,PT,3584
31070,PV,381
31097,PCB,1
31097,PCO,1
31097,PRTB,6
31097,PSDB,4527
31097,PSDC,3
31097,PSOL,38
31097,PSTU,5
31097,PT,3647
31097,PV,509
31119,PCB,9
31119,PRTB,5
31119,PSDB,4583
31119,PSDC,7
31119,PSOL,58
31119,PSTU,9
31119,PT,4137
31119,PV,1573
31135,PCB,3
31135,PSDB,1271
31135,PSOL,14
31135,PSTU,2
31135,PT,2221
31135,PV,199
31151,PCB,7
31151,PCO,3
31151,PRTB,6
31151,PSDB,4494
31151,PSDC,8
31151,PSOL,50
31151,PSTU,2
31151,PT,8568
31151,PV,1167
31194,PCB,4
31194,PRTB,7
31194,PSDB,3059
31194,PSDC,3
31194,PSOL,48
31194,PSTU,3
31194,PT,5645
31194,PV,465
31216,PCB,3
31216,PCO,1
31216,PRTB,1
31216,PSDB,786
31216,PSDC,5
31216,PSOL,16
31216,PSTU,1
31216,PT,1724
31216,PV,208
31232,PCB,9
31232,PRTB,3
31232,PSDB,3008
31232,PSDC,2
31232,PSOL,26
31232,PSTU,7
31232,PT,9144
31232,PV,1268
31259,PCB,10
31259,PCO,1
31259,PRTB,5
31259,PSDB,6662
31259,PSDC,9
31259,PSOL,48
31259,PSTU,24
31259,PT,6935
31259,PV,1268
31275,PCB,10
31275,PCO,3
31275,PRTB,5
31275,PSDB,4522
31275,PSDC,7
31275,PSOL,57
31275,PSTU,7
31275,PT,5380
31275,PV,386
31291,PCB,10
31291,PRTB,6
31291,PSDB,2632
31291,PSDC,9
31291,PSOL,25
31291,PSTU,4
31291,PT,4995
31291,PV,822
31313,PCB,2
31313,PCO,2
31313,PRTB,1
31313,PSDB,1172
31313,PSDC,10
31313,PSOL,16
31313,PSTU,4
31313,PT,1919
31313,PV,344
31330,PCB,1
31330,PRTB,2
31330,PSDB,1501
31330,PSOL,24
31330,PSTU,3
31330,PT,5932
31330,PV,540
31356,PCB,1
31356,PRTB,2
31356,PSDB,1613
31356,PSDC,1
31356,PSOL,15
31356,PSTU,7
31356,PT,2979
31356,PV,214
31372,PCB,2
31372,PRTB,3
31372,PSDB,705
31372,PSDC,1
31372,PSOL,10
31372,PSTU,1
31372,PT,1440
31372,PV,186
31399,PRTB,1
31399,PSDB,897
31399,PSDC,2
31399,PSOL,7
31399,PSTU,1
31399,PT,1250
31399,PV,207
31410,PCB,26
31410,PCO,6
31410,PRTB,14
31410,PSDB,8817
31410,PSDC,34
31410,PSOL,243
31410,PSTU,23
31410,PT,18143
31410,PV,4180
31437,PSDB,1605
31437,PSDC,5
31437,PSOL,10
31437,PSTU,1
31437,PT,1677
31437,PV,246
31453,PCB,4
31453,PCO,2
31453,PRTB,1
31453,PSDB,3727
31453,PSDC,2
31453,PSOL,28
31453,PSTU,3
31453,PT,3876
31453,PV,346
31470,PCO,1
31470,PSDB,525
31470,PSDC,2
31470,PSOL,16
31470,PT,819
31470,PV,182
31496,PCB,6
31496,PRTB,5
31496,PSDB,1627
31496,PSOL,20
31496,PSTU,3
31496,PT,4193
31496,PV,389
31518,PCB,4
31518,PRTB,2
31518,PSDB,1023
31518,PSOL,18
31518,PSTU,4
31518,PT,2120
31518,PV,425
31534,PCB,5
31534,PSDB,1740
31534,PSDC,2
31534,PSOL,14
31534,PSTU,1
31534,PT,2591
31534,PV,257
31550,PCB,5
31550,PCO,1
31550,PRTB,3
31550,PSDB,1290
31550,PSDC,4
31550,PSOL,34
31550,PSTU,3
31550,PT,5372
31550,PV,786
31577,PCB,21
31577,PCO,4
31577,PRTB,24
31577,PSDB,21831
31577,PSDC,15
31577,PSOL,262
31577,PSTU,29
31577,PT,21544
31577,PV,2799
31593,PCB,17
31593,PCO,3
31593,PRTB,10
31593,PSDB,6153
31593,PSDC,5
31593,PSOL,81
31593,PSTU,12
31593,PT,11627
31593,PV,1356
31615,PCB,2
31615,PRTB,2
31615,PSDB,1150
31615,PSDC,1
31615,PSOL,15
31615,PSTU,2
31615,PT,1556
31615,PV,267
31631,PCB,8
31631,PCO,5
31631,PRTB,13
31631,PSDB,7027
31631,PSDC,14
31631,PSOL,70
31631,PSTU,11
31631,PT,7542
31631,PV,1925
31658,PCB,5
31658,PCO,1
31658,PRTB,3
31658,PSDB,3109
31658,PSDC,2
31658,PSOL,36
31658,PSTU,6
31658,PT,5406
31658,PV,877
31674,PCB,5
31674,PRTB,2
31674,PSDB,2548
31674,PSDC,2
31674,PSOL,12
31674,PSTU,3
31674,PT,4280
31674,PV,367
31690,PCB,16
31690,PCO,5
31690,PRTB,28
31690,PSDB,20382
31690,PSDC,19
31690,PSOL,232
31690,PSTU,29
31690,PT,22246
31690,PV,4351
31712,PCB,20
31712,PCO,7
31712,PRTB,11
31712,PSDB,5852
31712,PSDC,30
31712,PSOL,104
31712,PSTU,44
31712,PT,6612
31712,PV,1839
31739,PCB,2
31739,PRTB,2
31739,PSDB,1590
31739,PSDC,1
31739,PSOL,15
31739,PSTU,3
31739,PT,2293
31739,PV,220
31755,PCB,2
31755,PSDB,706
31755,PSDC,1
31755,PSOL,11
31755,PT,1471
31755,PV,207
31771,PCB,3
31771,PRTB,10
31771,PSDB,2804
31771,PSDC,7
31771,PSOL,29
31771,PSTU,6
31771,PT,3127
31771,PV,430
31798,PCB,5
31798,PRTB,8
31798,PSDB,2967
31798,PSDC,9
31798,PSOL,35
31798,PSTU,5
31798,PT,4657
31798,PV,946
31810,PCB,6
31810,PCO,1
31810,PRTB,3
31810,PSDB,2767
31810,PSDC,5
31810,PSOL,33
31810,PSTU,4
31810,PT,3139
31810,PV,222
31836,PCB,4
31836,PCO,1
31836,PRTB,10
31836,PSDB,2428
31836,PSDC,1
31836,PSOL,11
31836,PSTU,1
31836,PT,3861
31836,PV,499
31852,PCB,1
31852,PRTB,1
31852,PSDB,2143
31852,PSDC,1
31852,PSOL,13
31852,PSTU,4
31852,PT,1927
31852,PV,410
31879,PCB,5
31879,PCO,6
31879,PRTB,7
31879,PSDB,3185
31879,PSDC,11
31879,PSOL,68
31879,PSTU,7
31879,PT,5785
31879,PV,981
31895,PCB,4
31895,PCO,3
31895,PRTB,2
31895,PSDB,5844
31895,PSDC,11
31895,PSOL,51
31895,PSTU,6
31895,PT,9612
31895,PV,1322
31917,PCB,3
31917,PRTB,8
31917,PSDB,5599
31917,PSDC,3
31917,PSOL,40
31917,PSTU,9
31917,PT,6368
31917,PV,967
31933,PCB,4
31933,PSDB,1262
31933,PSDC,1
31933,PSOL,13
31933,PSTU,2
31933,PT,2301
31933,PV,310
31950,PCB,47
31950,PCO,3
31950,PRTB,88
31950,PSDB,30849
31950,PSDC,108
31950,PSOL,499
31950,PSTU,90
31950,PT,22160
31950,PV,10695
31976,PCB,7
31976,PCO,1
31976,PRTB,9
31976,PSDB,1749
31976,PSDC,1
31976,PSOL,17
31976,PSTU,6
31976,PT,4875
31976,PV,357
31992,PSDB,624
31992,PSOL,10
31992,PSTU,1
31992,PT,1211
31992,PV,106
32018,PCB,1
32018,PRTB,3
32018,PSDB,1467
32018,PSDC,2
32018,PSOL,15
32018,PSTU,1
32018,PT,2794
32018,PV,395
32034,PCB,3
32034,PRTB,2
32034,PSDB,1362
32034,PSOL,10
32034,PSTU,1
32034,PT,2153
32034,PV,202
32050,PCB,7
32050,PRTB,2
32050,PSDB,2140
32050,PSDC,5
32050,PSOL,25
32050,PSTU,2
32050,PT,2233
32050,PV,645
32077,PCB,6
32077,PCO,3
32077,PRTB,1
32077,PSDB,4446
32077,PSDC,3
32077,PSOL,42
32077,PSTU,6
32077,PT,6992
32077,PV,378
32093,PCB,5
32093,PCO,1
32093,PRTB,3
32093,PSDB,3777
32093,PSDC,9
32093,PSOL,55
32093,PSTU,7
32093,PT,6901
32093,PV,860
32115,PCB,12
32115,PCO,3
32115,PRTB,3
32115,PSDB,5237
32115,PSDC,5
32115,PSOL,52
32115,PSTU,8
32115,PT,8175
32115,PV,724
32131,PCB,7
32131,PCO,1
32131,PRTB,5
32131,PSDB,6947
32131,PSDC,3
32131,PSOL,63
32131,PSTU,7
32131,PT,7062
32131,PV,1312
32158,PCB,6
32158,PCO,4
32158,PRTB,10
32158,PSDB,2288
32158,PSDC,3
32158,PSOL,54
32158,PSTU,2
32158,PT,7781
32158,PV,720
32174,PCB,9
32174,PCO,3
32174,PRTB,3
32174,PSDB,1672
32174,PSDC,2
32174,PSOL,27
32174,PSTU,6
32174,PT,2890
32174,PV,596
32190,PCB,2
32190,PCO,2
32190,PRTB,10
32190,PSDB,4334
32190,PSDC,3
32190,PSOL,63
32190,PSTU,4
32190,PT,4927
32190,PV,462
32212,PCB,1
32212,PRTB,3
32212,PSDB,2074
32212,PSDC,4
32212,PSOL,29
32212,PSTU,3
32212,PT,2708
32212,PV,489
32239,PCB,3
32239,PRTB,11
32239,PSDB,2954
32239,PSDC,7
32239,PSOL,51
32239,PSTU,9
32239,PT,6188
32239,PV,1101
32255,PCB,5
32255,PCO,2
32255,PRTB,1
32255,PSDB,2319
32255,PSDC,2
32255,PSOL,20
32255,PSTU,1
32255,PT,3693
32255,PV,417
32298,PCB,1
32298,PSDB,772
32298,PSOL,6
32298,PSTU,2
32298,PT,1401
32298,PV,207
32310,PCB,6
32310,PCO,2
32310,PRTB,3
32310,PSDB,1090
32310,PSDC,8
32310,PSOL,25
32310,PSTU,1
32310,PT,4292
32310,PV,313
32336,PCB,38
32336,PCO,4
32336,PRTB,34
32336,PSDB,14422
32336,PSDC,38
32336,PSOL,302
32336,PSTU,48
32336,PT,15797
32336,PV,7009
32352,PCB,3
32352,PCO,1
32352,PRTB,2
32352,PSDB,2169
32352,PSDC,2
32352,PSOL,19
32352,PSTU,1
32352,PT,2696
32352,PV,156
32379,PCB,1
32379,PCO,1
32379,PRTB,2
32379,PSDB,693
32379,PSOL,9
32379,PSTU,1
32379,PT,1233
32379,PV,181
32395,PCB,2
32395,PRTB,4
32395,PSDB,747
32395,PSDC,1
32395,PSOL,9
32395,PSTU,2
32395,PT,1212
32395,PV,167
32417,PCB,12
32417,PCO,4
32417,PRTB,23
32417,PSDB,6883
32417,PSDC,26
32417,PSOL,105
32417,PSTU,11
32417,PT,11921
32417,PV,2223
32433,PCB,9
32433,PRTB,2
32433,PSDB,1788
32433,PSDC,1
32433,PSOL,28
32433,PSTU,2
32433,PT,2181
32433,PV,299
32450,PRTB,1
32450,PSDB,847
32450,PSDC,4
32450,PSOL,8
32450,PSTU,1
32450,PT,1064
32450,PV,95
32476,PCB,21
32476,PCO,5
32476,PRTB,31
32476,PSDB,6223
32476,PSDC,7
32476,PSOL,124
32476,PSTU,12
32476,PT,17806
32476,PV,2281
32492,PCB,6
32492,PRTB,7
32492,PSDB,1904
32492,PSOL,17
32492,PSTU,2
32492,PT,4178
32492,PV,475
32514,PCB,8
32514,PCO,2
32514,PRTB,5
32514,PSDB,3987
32514,PSOL,29
32514,PSTU,7
32514,PT,5710
32514,PV,1338
33014,PCB,3
33014,PCO,4
33014,PRTB,4
33014,PSDB,1289
33014,PSDC,8
33014,PSOL,14
33014,PSTU,7
33014,PT,2895
33014,PV,230
33030,PCB,4
33030,PSDB,581
33030,PSDC,3
33030,PSOL,11
33030,PSTU,1
33030,PT,7430
33030,PV,481
33057,PCB,3
33057,PCO,1
33057,PRTB,3
33057,PSDB,1748
33057,PSOL,19
33057,PSTU,4
33057,PT,4768
33057,PV,444
33065,PCB,6
33065,PRTB,3
33065,PSDB,1755
33065,PSDC,4
33065,PSOL,11
33065,PSTU,4
33065,PT,5277
33065,PV,310
33073,PCB,8
33073,PCO,1
33073,PRTB,6
33073,PSDB,1175
33073,PSDC,3
33073,PSOL,17
33073,PSTU,4
33073,PT,5296
33073,PV,862
33090,PCB,5
33090,PRTB,1
33090,PSDB,891
33090,PSDC,1
33090,PSOL,11
33090,PSTU,5
33090,PT,3878
33090,PV,227
33111,PCB,1
33111,PRTB,2
33111,PSDB,391
33111,PSDC,1
33111,PSOL,8
33111,PSTU,4
33111,PT,1955
33111,PV,294
33138,PCB,26
33138,PCO,5
33138,PRTB,29
33138,PSDB,14808
33138,PSDC,35
33138,PSOL,375
33138,PSTU,68
33138,PT,39449
33138,PV,16507
33154,PCB,3
33154,PCO,3
33154,PRTB,4
33154,PSDB,1722
33154,PSDC,3
33154,PSOL,23
33154,PSTU,2
33154,PT,7422
33154,PV,666
33170,PRTB,3
33170,PSDB,897
33170,PSDC,2
33170,PSOL,19
33170,PSTU,2
33170,PT,1819
33170,PV,432
33197,PCB,7
33197,PCO,1
33197,PRTB,9
33197,PSDB,4172
33197,PSDC,4
33197,PSOL,52
33197,PSTU,7
33197,PT,9955
33197,PV,1875
33219,PCB,2
33219,PCO,2
33219,PRTB,9
33219,PSDB,2956
33219,PSDC,12
33219,PSOL,53
33219,PSTU,5
33219,PT,7405
33219,PV,1533
33235,PCB,4
33235,PRTB,2
33235,PSDB,3299
33235,PSDC,4
33235,PSOL,6
33235,PSTU,3
33235,PT,7494
33235,PV,566
33251,PCB,4
33251,PCO,1
33251,PRTB,2
33251,PSDB,593
33251,PSDC,2
33251,PSOL,13
33251,PSTU,6
33251,PT,5277
33251,PV,270
33260,PCB,6
33260,PRTB,2
33260,PSDB,909
33260,PSDC,1
33260,PSOL,10
33260,PSTU,3
33260,PT,7108
33260,PV,341
33278,PCB,5
33278,PRTB,2
33278,PSDB,1485
33278,PSDC,1
33278,PSOL,17
33278,PSTU,3
33278,PT,6597
33278,PV,319
33294,PCB,5
33294,PCO,1
33294,PRTB,5
33294,PSDB,884
33294,PSDC,4
33294,PSOL,8
33294,PT,4323
33294,PV,543
33316,PCB,7
33316,PCO,1
33316,PRTB,5
33316,PSDB,1272
33316,PSDC,2
33316,PSOL,22
33316,PSTU,2
33316,PT,5030
33316,PV,373
33332,PCB,5
33332,PCO,2
33332,PRTB,1
33332,PSDB,1003
33332,PSOL,5
33332,PSTU,4
33332,PT,5649
33332,PV,663
33359,PCB,5
33359,PCO,1
33359,PRTB,3
33359,PSDB,1305
33359,PSOL,14
33359,PSTU,3
33359,PT,3095
33359,PV,406
33375,PCB,4
33375,PCO,1
33375,PRTB,2
33375,PSDB,2103
33375,PSDC,4
33375,PSOL,15
33375,PSTU,6
33375,PT,5367
33375,PV,346
33383,PCB,4
33383,PRTB,1
33383,PSDB,1444
33383,PSDC,4
33383,PSOL,13
33383,PSTU,1
33383,PT,4397
33383,PV,657
33391,PCB,6
33391,PRTB,4
33391,PSDB,1378
33391,PSDC,1
33391,PSOL,13
33391,PSTU,6
33391,PT,5609
33391,PV,405
33405,PCB,6
33405,PSDB,1213
33405,PSDC,1
33405,PSOL,13
33405,PSTU,3
33405,PT,2011
33405,PV,345
33413,PCB,16
33413,PCO,2
33413,PRTB,7
33413,PSDB,2795
33413,PSDC,8
33413,PSOL,34
33413,PSTU,10
33413,PT,19080
33413,PV,1018
33430,PCO,1
33430,PRTB,3
33430,PSDB,802
33430,PSDC,3
33430,PSOL,16
33430,PSTU,2
33430,PT,4324
33430,PV,533
33456,PCB,1
33456,PRTB,5
33456,PSDB,1208
33456,PSDC,1
33456,PSOL,6
33456,PSTU,3
33456,PT,3044
33456,PV,558
33472,PCB,4
33472,PSDB,963
33472,PSDC,2
33472,PSOL,18
33472,PT,4497
33472,PV,717
33499,PCB,4
33499,PRTB,2
33499,PSDB,1009
33499,PSOL,10
33499,PSTU,1
33499,PT,5777
33499,PV,367
33510,PCB,7
33510,PCO,1
33510,PRTB,3
33510,PSDB,3275
33510,PSDC,4
33510,PSOL,24
33510,PSTU,5
33510,PT,5372
33510,PV,792
33529,PCB,6
33529,PCO,3
33529,PRTB,2
33529,PSDB,1155
33529,PSDC,2
33529,PSOL,9
33529,PSTU,1
33529,PT,4472
33529,PV,297
33537,PCB,5
33537,PCO,2
33537,PRTB,7
33537,PSDB,3922
33537,PSDC,7
33537,PSOL,68
33537,PSTU,12
33537,PT,15472
33537,PV,1047
33553,PCB,3
33553,PCO,2
33553,PRTB,7
33553,PSDB,2523
33553,PSDC,5
33553,PSOL,20
33553,PSTU,3
33553,PT,8015
33553,PV,788
33570,PCB,10
33570,PCO,3
33570,PRTB,5
33570,PSDB,4871
33570,PSDC,3
33570,PSOL,45
33570,PSTU,12
33570,PT,8419
33570,PV,1469
33596,PCB,7
33596,PRTB,2
33596,PSDB,875
33596,PSDC,1
33596,PSOL,19
33596,PSTU,2
33596,PT,5787
33596,PV,406
33618,PRTB,1
33618,PSDB,493
33618,PSDC,1
33618,PSOL,10
33618,PSTU,1
33618,PT,1719
33618,PV,485
33634,PCB,14
33634,PCO,1
33634,PRTB,23
33634,PSDB,11326
33634,PSDC,24
33634,PSOL,431
33634,PSTU,21
33634,PT,39360
33634,PV,8208
33650,PCB,2
33650,PSDB,907
33650,PSDC,3
33650,PSOL,16
33650,PSTU,6
33650,PT,2196
33650,PV,272
33677,PCB,7
33677,PRTB,8
33677,PSDB,1989
33677,PSDC,6
33677,PSOL,22
33677,PSTU,4
33677,PT,5941
33677,PV,1253
33693,PCB,4
33693,PRTB,8
33693,PSDB,2398
33693,PSDC,3
33693,PSOL,16
33693,PSTU,4
33693,PT,5296
33693,PV,498
33715,PCB,6
33715,PRTB,4
33715,PSDB,597
33715,PSDC,2
33715,PSOL,11
33715,PSTU,10
33715,PT,6482
33715,PV,427
33731,PCB,2
33731,PRTB,3
33731,PSDB,919
33731,PSDC,3
33731,PSOL,16
33731,PSTU,4
33731,PT,5581
33731,PV,322
33758,PCB,6
33758,PRTB,8
33758,PSDB,2236
33758,PSDC,5
33758,PSOL,9
33758,PSTU,4
33758,PT,5558
33758,PV,456
33774,PCB,9
33774,PRTB,9
33774,PSDB,5185
33774,PSDC,22
33774,PSOL,73
33774,PSTU,9
33774,PT,19394
33774,PV,2578
33782,PCB,2
33782,PRTB,2
33782,PSDB,518
33782,PSOL,3
33782,PSTU,4
33782,PT,3937
33782,PV,198
33790,PCB,3
33790,PRTB,3
33790,PSDB,1077
33790,PSDC,5
33790,PSOL,6
33790,PT,4118
33790,PV,226
33804,PCB,2
33804,PCO,2
33804,PRTB,3
33804,PSDB,2410
33804,PSDC,2
33804,PSOL,10
33804,PSTU,8
33804,PT,4032
33804,PV,361
33812,PCB,4
33812,PRTB,7
33812,PSDB,958
33812,PSDC,2
33812,PSOL,10
33812,PSTU,5
33812,PT,8102
33812,PV,440
33839,PCB,4
33839,PRTB,1
33839,PSDB,724
33839,PSDC,2
33839,PSOL,11
33839,PSTU,6
33839,PT,4329
33839,PV,215
33855,PCB,7
33855,PRTB,5
33855,PSDB,1207
33855,PSDC,2
33855,PSOL,9
33855,PSTU,4
33855,PT,5116
33855,PV,670
33871,PCB,1
33871,PCO,1
33871,PRTB,2
33871,PSDB,1050
33871,PSDC,1
33871,PSOL,4
33871,PSTU,2
33871,PT,3488
33871,PV,237
33898,PCB,4
33898,PCO,1
33898,PSDB,1764
33898,PSDC,1
33898,PSOL,12
33898,PSTU,3
33898,PT,3714
33898,PV,201
33910,PCB,16
33910,PCO,2
33910,PRTB,13
33910,PSDB,5099
33910,PSDC,12
33910,PSOL,89
33910,PSTU,8
33910,PT,22685
33910,PV,3893
33936,PRTB,5
33936,PSDB,4008
33936,PSDC,5
33936,PSOL,36
33936,PSTU,3
33936,PT,4255
33936,PV,855
33952,PCB,3
33952,PCO,4
33952,PRTB,1
33952,PSDB,902
33952,PSDC,1
33952,PSOL,6
33952,PSTU,1
33952,PT,2816
33952,PV,317
33960,PCB,3
33960,PCO,2
33960,PRTB,2
33960,PSDB,2417
33960,PSDC,1
33960,PSOL,14
33960,PSTU,8
33960,PT,4772
33960,PV,615
33979,PCB,5
33979,PCO,1
33979,PRTB,4
33979,PSDB,2340
33979,PSDC,2
33979,PSOL,54
33979,PSTU,12
33979,PT,12054
33979,PV,2311
33995,PRTB,11
33995,PSDB,3288
33995,PSDC,5
33995,PSOL,21
33995,PSTU,6
33995,PT,6222
33995,PV,612
34010,PCB,3
34010,PRTB,1
34010,PSDB,905
34010,PSDC,3
34010,PSOL,14
34010,PSTU,5
34010,PT,4044
34010,PV,500
34029,PCB,4
34029,PRTB,1
34029,PSDB,717
34029,PSDC,1
34029,PSOL,1
34029,PSTU,1
34029,PT,4118
34029,PV,192
34037,PCB,12
34037,PRTB,10
34037,PSDB,5219
34037,PSDC,3
34037,PSOL,111
34037,PSTU,16
34037,PT,16710
34037,PV,1643
34053,PCB,4
34053,PCO,1
34053,PRTB,8
34053,PSDB,1950
34053,PSDC,3
34053,PSOL,32
34053,PSTU,3
34053,PT,4813
34053,PV,872
34070,PCB,3
34070,PCO,1
34070,PSDB,1519
34070,PSDC,1
34070,PSOL,16
34070,PSTU,2
34070,PT,3908
34070,PV,1256
34096,PCB,2
34096,PCO,1
34096,PRTB,3
34096,PSDB,1040
34096,PSDC,2
34096,PSOL,6
34096,PSTU,3
34096,PT,3442
34096,PV,230
34118,PCB,8
34118,PCO,1
34118,PRTB,2
34118,PSDB,2929
34118,PSDC,6
34118,PSOL,38
34118,PSTU,6
34118,PT,8004
34118,PV,1315
34134,PCB,32
34134,PCO,6
34134,PRTB,52
34134,PSDB,19021
34134,PSDC,50
34134,PSOL,543
34134,PSTU,75
34134,PT,52320
34134,PV,29726
34150,PCB,4
34150,PCO,2
34150,PRTB,6
34150,PSDB,5702
34150,PSDC,6
34150,PSOL,39
34150,PSTU,6
34150,PT,7088
34150,PV,1333
34177,PCB,7
34177,PCO,4
34177,PRTB,5
34177,PSDB,2598
34177,PSDC,4
34177,PSOL,14
34177,PSTU,11
34177,PT,8761
34177,PV,312
34193,PCB,12
34193,PCO,3
34193,PRTB,9
34193,PSDB,8547
34193,PSDC,6
34193,PSOL,83
34193,PSTU,12
34193,PT,19464
34193,PV,2352
34215,PCB,4
34215,PCO,1
34215,PRTB,1
34215,PSDB,1272
34215,PSOL,6
34215,PSTU,1
34215,PT,3659
34215,PV,168
34231,PCB,2
34231,PCO,1
34231,PRTB,7
34231,PSDB,1868
34231,PSDC,3
34231,PSOL,24
34231,PSTU,5
34231,PT,8512
34231,PV,773
34258,PCB,8
34258,PRTB,13
34258,PSDB,4552
34258,PSDC,8
34258,PSOL,72
34258,PSTU,9
34258,PT,9366
34258,PV,1428
34274,PCB,9
34274,PCO,2
34274,PRTB,2
34274,PSDB,891
34274,PSDC,5
34274,PSOL,10
34274,PSTU,3
34274,PT,3510
34274,PV,360
34290,PCB,19
34290,PCO,2
34290,PRTB,18
34290,PSDB,4348
34290,PSDC,22
34290,PSOL,243
34290,PSTU,19
34290,PT,28340
34290,PV,7798
34312,PCB,6
34312,PRTB,2
34312,PSDB,943
34312,PSDC,10
34312,PSOL,12
34312,PSTU,5
34312,PT,5621
34312,PV,350
34339,PCB,8
34339,PCO,1
34339,PRTB,6
34339,PSDB,3262
34339,PSDC,5
34339,PSOL,27
34339,PSTU,3
34339,PT,8350
34339,PV,771
34355,PCB,12
34355,PCO,2
34355,PRTB,5
34355,PSDB,1231
34355,PSDC,2
34355,PSOL,28
34355,PSTU,11
34355,PT,13366
34355,PV,676
34363,PCB,3
34363,PRTB,1
34363,PSDB,1486
34363,PSDC,6
