esteban_ray,post,tem_4g,post_x_4g,tem_3g,anos_3g,codigo_tse
0.0440566665035675,0,0,0,0.0,0.0,11835
0.0535967605630767,0,0,0,1.0,8.83230663928816,11878
0.0441705744490998,0,0,0,1.0,9.500342231348393,11894
0.0423745382717207,0,0,0,1.0,8.501026694045175,11916
0.0372874652696107,0,0,0,1.0,9.500342231348393,11932
0.0357164176666144,0,0,0,1.0,9.333333333333334,11959
0.0612295602624187,0,0,0,1.0,8.747433264887064,11975
0.0497108511406014,0,0,0,1.0,8.58590006844627,12017
0.0419914375441859,0,1,0,1.0,0.5010266940451745,12025
0.0383849871019885,0,0,0,0.0,0.0,12033
0.0357425351846016,0,0,0,1.0,8.83230663928816,12050
0.0505019162414532,0,0,0,1.0,9.500342231348393,12068
0.0575650870757641,0,1,0,1.0,18.915811088295687,12114
0.0228932665049501,0,0,0,1.0,8.58590006844627,12122
0.032841677158178,0,0,0,1.0,8.501026694045175,12130
0.0318825145577447,0,0,0,1.0,9.08145106091718,12149
0.061914198542105,0,1,0,1.0,10.584531143052704,12157
0.0333107076035967,0,0,0,1.0,9.831622176591376,12165
0.0527983212652723,0,1,0,1.0,9.500342231348393,12173
0.0222596150829894,0,0,0,1.0,8.501026694045175,12181
0.0584188624663158,0,1,0,1.0,18.915811088295687,12211
0.0267524926695219,0,1,0,1.0,8.501026694045175,12220
0.0682555807461053,0,1,0,1.0,9.500342231348393,12238
0.0378784511231311,0,0,0,1.0,8.747433264887064,12246
0.0598150483718004,0,0,0,1.0,8.747433264887064,12262
0.067317828147144,0,0,0,1.0,8.501026694045175,12270
0.0324534779778238,0,0,0,1.0,9.333333333333334,12289
0.0442244979008171,0,0,0,1.0,9.500342231348393,12297
0.0313195613689554,0,0,0,1.0,8.747433264887064,12300
0.0732254268991643,0,0,0,1.0,9.500342231348393,12319
0.0208844995134649,0,0,0,1.0,9.500342231348393,12327
0.0371188305488024,0,0,0,1.0,9.25119780971937,12335
0.0319734285152431,0,1,0,1.0,1.08145106091718,12343
0.0309575167543427,0,0,0,1.0,9.500342231348393,12351
0.0293801564429252,0,0,0,1.0,8.999315537303216,12360
0.0205989685444369,0,0,0,1.0,9.333333333333334,12378
0.0310921594280637,0,1,0,1.0,9.500342231348393,12386
0.0539336701018472,0,0,0,1.0,8.999315537303216,12394
0.054454707880048,0,0,0,1.0,8.83230663928816,12408
0.049958576796528,0,0,0,1.0,8.747433264887064,12416
0.0474607718924665,0,0,0,1.0,9.500342231348393,12424
0.0427947341092331,0,0,0,1.0,9.333333333333334,12432
0.0403028971753104,0,0,0,1.0,9.500342231348393,12467
0.0556855423638897,0,0,0,1.0,9.500342231348393,12475
0.0370736841517925,0,1,0,1.0,19.16769336071184,12483
0.033815628259364,0,0,0,1.0,8.58590006844627,12505
0.0507893834272839,0,0,0,0.0,0.0,12513
0.0407418261080137,0,0,0,1.0,5.585215605749487,12521
0.0323968188390967,0,0,0,1.0,9.333333333333334,12548
0.050434854622992,0,0,0,1.0,9.333333333333334,12556
0.0270967698819131,0,0,0,0.0,0.0,12564
0.0422455282990373,0,0,0,1.0,9.500342231348393,12572
0.0369865418150632,0,0,0,1.0,9.500342231348393,12580
0.0529217043241231,0,0,0,1.0,8.58590006844627,12599
0.0221219208672691,0,1,0,1.0,8.58590006844627,12602
0.0531915134114465,0,0,0,0.0,0.0,12629
0.029466253863378,0,0,0,1.0,9.500342231348393,12653
0.0473272977997481,0,1,0,1.0,8.501026694045175,12661
0.0778606952052724,0,0,0,1.0,8.83230663928816,12670
0.0593568226271288,0,0,0,1.0,9.500342231348393,12688
0.0600731037615977,0,0,0,1.0,8.58590006844627,12700
0.0447283653451784,0,0,0,1.0,8.58590006844627,12718
0.0488552717766195,0,1,0,1.0,0.1670088980150581,12734
0.0529889414637758,0,1,0,1.0,12.83230663928816,13005
0.034232959487444,0,1,0,1.0,3.082819986310746,13013
0.032423227385114,0,1,0,1.0,9.831622176591376,13021
0.0467029638476686,0,1,0,1.0,9.500342231348393,13048
0.0489953717486524,0,1,0,1.0,18.915811088295687,13056
0.034328415741922,0,1,0,1.0,9.333333333333334,13064
0.0388090892492037,0,1,0,1.0,9.500342231348393,13072
0.0407598523815751,0,1,0,1.0,9.831622176591376,13080
0.0375950394899518,0,1,0,1.0,9.25119780971937,13099
0.0479855050316179,0,1,0,1.0,9.500342231348393,13102
0.0450127324136541,0,1,0,1.0,10.584531143052704,13129
0.0308864155603163,0,0,0,1.0,9.333333333333334,13137
0.0457209924872862,0,1,0,1.0,9.333333333333334,13145
0.0421351040618663,0,0,0,1.0,9.333333333333334,13153
0.0410545199474148,0,1,0,1.0,18.584531143052704,13161
0.0399541683996688,0,1,0,1.0,8.58590006844627,13170
0.0546723182847263,0,1,0,1.0,0.7474332648870636,13200
0.0435498796527866,0,1,0,1.0,19.50171115674196,13218
0.0410831879772446,0,1,0,1.0,19.50171115674196,13226
0.0558937853443785,0,1,0,1.0,12.66255989048597,13234
0.0568269651257358,0,1,0,1.0,12.66255989048597,13242
0.0367097923766123,0,1,0,1.0,9.333333333333334,13250
0.0253524368916472,0,0,0,1.0,8.501026694045175,13269
0.0397955674447597,0,1,0,1.0,12.58590006844627,13277
0.0325518055659676,0,1,0,1.0,19.50171115674196,13285
0.0451464168224207,0,1,0,1.0,3.915126625598905,13293
0.0428658187110689,0,1,0,1.0,10.499657768651607,13307
0.0360606994490777,0,1,0,1.0,10.584531143052704,13315
0.0469207995910017,0,1,0,1.0,9.333333333333334,13323
0.0618419819458415,0,1,0,1.0,18.915811088295687,13331
0.0434648208949086,0,1,0,1.0,8.501026694045175,13340
0.0661602107523717,0,1,0,1.0,18.915811088295687,13374
0.0442801688132112,0,1,0,1.0,7.3347022587268995,13382
0.0308233114137191,0,1,0,1.0,18.915811088295687,13390
0.0440255269713385,0,1,0,1.0,9.25119780971937,13404
0.0445542982628207,0,1,0,1.0,19.419575633127995,13412
0.0454886033657228,0,1,0,1.0,3.0006844626967832,13420
0.0446148520605989,0,1,0,1.0,19.50171115674196,13439
0.0349914010424218,0,0,0,1.0,6.915811088295688,13447
0.0588236156558609,0,1,0,1.0,12.082135523613964,13455
0.0382501919940699,0,1,0,1.0,9.25119780971937,13463
0.0386338403471177,0,1,0,1.0,18.915811088295687,13471
0.0406972264013016,0,1,0,1.0,19.419575633127995,13480
0.0386223008685488,0,1,0,1.0,18.915811088295687,13498
0.0348890152339266,0,1,0,1.0,14.165639972621491,13501
0.0528764525801879,0,1,0,1.0,18.915811088295687,13536
0.0373023431811623,0,1,0,1.0,18.915811088295687,13552
0.0508712044674075,0,1,0,1.0,10.584531143052704,13595
0.0575219609324837,0,1,0,1.0,9.585215605749486,13617
0.0564458400780658,0,1,0,1.0,18.0807665982204,13633
0.0391207637278994,0,1,0,1.0,7.3347022587268995,13650
0.035854378786562,0,1,0,1.0,9.500342231348393,13676
0.045327897738341,0,1,0,1.0,19.50171115674196,13692
0.0358419667454144,0,0,0,1.0,9.831622176591376,13714
0.0528530482736794,0,1,0,1.0,18.915811088295687,13757
0.0381178354702473,0,1,0,1.0,9.831622176591376,13773
0.0547720654346473,0,1,0,1.0,9.25119780971937,13811
0.0424373260116337,0,1,0,1.0,18.915811088295687,13870
0.0595072674359835,0,0,0,0.0,0.0,13935
0.0349230500769084,0,1,0,1.0,18.915811088295687,13951
0.0658011247835598,0,0,0,1.0,9.500342231348393,13978
0.0512314271980194,0,1,0,1.0,9.831622176591376,13994
0.0522206622112633,0,1,0,1.0,13.418206707734427,14010
0.0360666163906146,0,0,0,1.0,15.83299110198494,14036
0.0375402096961215,0,1,0,1.0,9.585215605749486,14052
0.0525836571530389,0,1,0,1.0,8.83230663928816,14060
0.0586675536598962,0,1,0,1.0,18.915811088295687,14079
0.0558904694881368,0,1,0,1.0,10.584531143052704,14133
0.0324665559108185,0,1,0,1.0,12.501026694045176,14150
0.0341862968067335,0,1,0,1.0,18.915811088295687,14192
0.0351537911038985,0,1,0,1.0,9.500342231348393,14214
0.0345960186368719,0,1,0,1.0,18.915811088295687,14230
0.0559638840841232,0,0,0,1.0,9.333333333333334,14257
0.0385975089462437,0,1,0,1.0,18.915811088295687,14273
0.0462742572681638,0,1,0,1.0,18.915811088295687,14311
0.0359834674283416,0,1,0,1.0,9.500342231348393,14338
0.034093700359624,0,1,0,1.0,17.418206707734427,14370
0.0395036921752973,0,1,0,1.0,13.661875427789186,14397
0.0475014748728693,0,1,0,1.0,18.915811088295687,14419
0.0604810231380762,0,1,0,1.0,9.500342231348393,14435
0.027238650157302,0,1,0,1.0,2.2505133470225878,14451
0.0576936684302333,0,1,0,1.0,10.584531143052704,14494
0.0671131984771312,0,1,0,1.0,9.831622176591376,14575
0.0411926158682855,0,1,0,1.0,9.25119780971937,14591
0.0710183529014749,0,1,0,1.0,15.082819986310746,14613
0.0586171381991378,0,1,0,1.0,18.915811088295687,14630
0.0372325576976155,0,1,0,1.0,18.915811088295687,14656
0.034640988054674,0,1,0,1.0,9.831622176591376,14680
0.0456495972141107,0,1,0,1.0,18.915811088295687,14699
0.0415427934747643,0,1,0,1.0,9.500342231348393,14737
0.0345314421066153,0,1,0,1.0,18.915811088295687,14753
0.0426911588205501,0,1,0,1.0,9.25119780971937,14770
0.0702317138647885,0,1,0,1.0,12.66255989048597,14796
0.0356562840101241,0,1,0,1.0,12.58590006844627,14834
0.051487124416905,0,1,0,1.0,12.41889117043121,14850
0.0603520925023646,0,1,0,1.0,10.584531143052704,14893
0.0404271777705791,0,1,0,1.0,18.915811088295687,14915
0.0416587067880344,0,1,0,1.0,13.418206707734427,14974
0.0322141340780506,0,0,0,1.0,7.586584531143052,14990
0.0592367182165076,0,1,0,1.0,9.333333333333334,15016
0.0420651326310042,0,1,0,1.0,19.252566735112936,15059
0.0579090748549541,0,1,0,1.0,11.663244353182751,15075
0.037941822754417,0,0,0,1.0,1.08145106091718,15130
0.0374264482838104,0,1,0,1.0,18.915811088295687,15156
0.0581723534977024,0,1,0,1.0,18.915811088295687,15172
0.0382156250514377,0,1,0,1.0,9.25119780971937,15199
0.0572313313155172,0,0,0,1.0,9.500342231348393,15210
0.0199473182147508,0,0,0,1.0,9.500342231348393,15237
0.0383039205641367,0,1,0,1.0,8.83230663928816,15253
0.044226903729342,0,1,0,1.0,9.831622176591376,15318
0.0433791684779095,0,1,0,1.0,13.25119780971937,15334
0.0384163335111742,0,1,0,1.0,9.333333333333334,15350
0.0409823803356501,0,1,0,1.0,9.500342231348393,15393
0.0407165533715859,0,1,0,1.0,8.167008898015059,15415
0.0531812521707189,0,1,0,1.0,12.83230663928816,15431
0.033000230347239,0,1,0,1.0,9.998631074606434,15440
0.0281126707290242,0,0,0,1.0,12.58590006844627,15512
0.0609281616029921,0,1,0,1.0,12.83230663928816,15555
0.0391957937018629,0,1,0,1.0,9.25119780971937,15571
0.0362490695901661,0,1,0,1.0,9.500342231348393,15610
0.0332617609768444,0,1,0,1.0,18.915811088295687,15636
0.0608323163954216,0,1,0,1.0,9.500342231348393,15652
0.0522387627120453,0,1,0,1.0,18.915811088295687,15679
0.0503929263371777,0,1,0,1.0,19.252566735112936,15717
0.0531111239005192,0,1,0,1.0,18.915811088295687,15733
0.0453896123653005,0,1,0,1.0,2.3326488706365502,15750
0.0505395057101594,0,1,0,1.0,19.252566735112936,15776
0.063961581702357,0,1,0,1.0,9.25119780971937,15792
0.0465125023946535,0,1,0,1.0,18.915811088295687,15814
0.0514620680731604,0,1,0,1.0,12.0,15873
0.0429070079211404,0,1,0,1.0,9.831622176591376,15881
0.0579499422273025,0,1,0,1.0,10.74880219028063,15890
0.0492751632781421,0,1,0,1.0,9.500342231348393,15920
0.0686012120231464,0,1,0,1.0,19.74811772758385,15938
0.031340762915601,0,1,0,1.0,9.500342231348393,15970
0.068793640929553,0,1,0,1.0,3.0006844626967832,15989
0.0396301005324234,0,1,0,1.0,19.252566735112936,15997
0.0435796899701955,0,1,0,1.0,0.1670088980150581,16004
0.0578285139273221,0,1,0,1.0,2.417522245037645,16020
0.064611856611898,0,0,0,0.0,0.0,16047
0.0517333756574243,0,0,0,0.0,0.0,16055
0.0521567400191593,0,0,0,1.0,9.418206707734427,16063
0.0189963731750362,0,0,0,1.0,8.747433264887064,16071
0.0444620307601309,0,1,0,1.0,18.49965776865161,16080
0.0501061167483003,0,1,0,1.0,8.501026694045175,16101
0.0500997578517453,0,1,0,1.0,6.499657768651608,16136
0.0640950122035468,0,1,0,1.0,9.333333333333334,16144
0.0554423014635024,0,1,0,1.0,18.915811088295687,16152
0.0397798678999562,0,0,0,1.0,9.500342231348393,16179
0.0494022264078223,0,0,0,1.0,9.500342231348393,16209
0.0504839148273423,0,0,0,1.0,18.833675564681723,16217
0.0490260512214013,0,1,0,1.0,18.49965776865161,16225
0.0590806090458933,0,1,0,1.0,18.49965776865161,16233
0.0675522759826965,0,0,0,1.0,18.49965776865161,16268
0.0476810409005123,0,1,0,1.0,0.8323066392881588,16284
0.0646583927605404,0,1,0,1.0,8.501026694045175,16292
0.0536713012188104,0,0,0,1.0,8.501026694045175,16306
0.0550165349523964,0,1,0,1.0,0.1670088980150581,16314
0.0630101018622579,0,0,0,0.0,0.0,16330
0.0597722020007737,0,0,0,1.0,9.831622176591376,16357
0.0586140092981602,0,1,0,1.0,18.915811088295687,16373
0.0448364867528048,0,1,0,1.0,19.082819986310746,16390
0.0457668622334071,0,1,0,1.0,0.1670088980150581,16411
0.0385632548802293,0,0,0,1.0,15.082819986310746,16454
0.063215277938622,0,0,0,0.0,0.0,16470
0.0567487611161504,0,1,0,1.0,9.08145106091718,16497
0.0655267246959559,0,1,0,1.0,9.500342231348393,16535
0.0540386515238616,0,1,0,1.0,0.1670088980150581,16551
0.0568373592108285,0,0,0,1.0,9.585215605749486,16594
0.0582776029341039,0,1,0,1.0,17.913757700205338,16616
0.0262875503496653,0,0,0,1.0,8.747433264887064,16659
0.0458471591824,0,0,0,0.0,0.0,16675
0.0574043980852902,0,1,0,1.0,18.915811088295687,16713
0.0584732884505042,0,0,0,1.0,9.500342231348393,16756
0.0583494163352911,0,0,0,1.0,9.418206707734427,16799
0.0627480737493701,0,0,0,1.0,18.915811088295687,16810
0.050764360890465,0,0,0,1.0,9.661875427789186,16837
0.0498132329163367,0,1,0,1.0,9.998631074606434,16853
0.0516869380264122,0,1,0,1.0,13.831622176591376,16870
0.0615625731781341,0,1,0,1.0,12.83230663928816,16896
0.0436687916372893,0,0,0,0.0,0.0,16934
0.0623757545471057,0,0,0,0.0,0.0,16993
0.0525318440207042,0,0,0,1.0,9.500342231348393,17019
0.0665839475704543,0,0,0,0.0,0.0,17035
0.0641795236309706,0,1,0,1.0,0.3340177960301163,17051
0.0507057995603268,0,1,0,1.0,9.500342231348393,17078
0.0432692637388595,0,0,0,1.0,10.833675564681725,17094
0.0565799694962627,0,1,0,1.0,16.58590006844627,17132
0.0277728764295796,0,0,0,1.0,8.501026694045175,17159
0.0229761052902616,0,0,0,1.0,9.500342231348393,17175
0.0570063146569087,0,1,0,1.0,1.5852156057494866,17230
0.0640568831712531,0,1,0,1.0,8.501026694045175,17256
0.0627869885191766,0,1,0,1.0,8.501026694045175,17272
0.0670882779175357,0,1,0,1.0,9.500342231348393,17299
0.0565803140627628,0,0,0,0.0,0.0,17310
0.0487436443151406,0,1,0,1.0,0.3340177960301163,17353
0.0362880570120232,0,0,0,1.0,9.500342231348393,17396
0.0502774430520164,0,1,0,1.0,18.915811088295687,17434
0.0310556982315377,0,1,0,1.0,9.500342231348393,17450
0.0663185106001103,0,0,0,1.0,17.913757700205338,17493
0.0469824888112107,0,0,0,1.0,7.586584531143052,17531
0.0647935769051217,0,1,0,1.0,12.501026694045176,17558
0.0511438958730489,0,0,0,1.0,8.501026694045175,17574
0.0578372993653063,0,1,0,1.0,18.915811088295687,17639
0.0630604175331098,0,0,0,1.0,17.998631074606433,17655
0.0498953823600312,0,1,0,1.0,0.1670088980150581,17698
0.063393416684994,0,0,0,0.0,0.0,17752
0.0601938649851285,0,1,0,1.0,15.082819986310746,17779
0.0640912368770091,0,0,0,0.0,0.0,17817
0.0581809270494648,0,0,0,1.0,8.501026694045175,17833
0.0665375204053427,0,0,0,1.0,9.333333333333334,17892
0.0610015899300544,0,1,0,1.0,8.66255989048597,17914
0.0464888140726565,0,0,0,1.0,8.66255989048597,17957
0.0484795203852179,0,1,0,1.0,12.83230663928816,17973
0.0604382952888689,0,1,0,1.0,1.9137577002053388,18015
0.0636355173953982,0,0,0,1.0,9.91375770020534,18031
0.0576541015903959,0,1,0,1.0,0.3340177960301163,18058
0.0518898876032463,0,1,0,1.0,9.333333333333334,18074
0.0285456931454787,0,0,0,1.0,8.66255989048597,18139
0.0538660700954979,0,1,0,1.0,6.080766598220397,18155
0.0611275556819213,0,1,0,1.0,5.25119780971937,18198
0.0612492384762436,0,1,0,1.0,17.913757700205338,18236
0.0481872653104979,0,0,0,0.0,0.0,18252
0.0608661626286327,0,1,0,1.0,11.663244353182751,18279
0.0583176103348374,0,0,0,1.0,9.333333333333334,18317
0.0651251233244842,0,1,0,1.0,0.3340177960301163,18333
0.0493048249291656,0,0,0,1.0,8.501026694045175,18350
0.0340604035552248,0,0,0,1.0,8.501026694045175,18392
0.0639196929410429,0,0,0,1.0,18.915811088295687,18430
0.0481355511024402,0,1,0,1.0,0.1670088980150581,18457
0.0476301827527501,0,1,0,1.0,12.83230663928816,18473
0.0661264921729652,0,1,0,1.0,12.501026694045176,18490
0.0660084956709319,0,0,0,0.0,0.0,18511
0.0545359528979455,0,1,0,1.0,0.8323066392881588,18538
0.0581024117393048,0,1,0,1.0,0.1670088980150581,18570
0.0582772108638298,0,1,0,1.0,8.501026694045175,18597
0.0591833845835355,0,1,0,1.0,9.25119780971937,18619
0.065550278886761,0,0,0,1.0,8.501026694045175,18635
0.0521347978764542,0,0,0,1.0,8.501026694045175,18651
0.045744312577895,0,0,0,1.0,8.501026694045175,18678
0.0442273572754977,0,0,0,1.0,8.501026694045175,18694
0.0561727298207563,0,1,0,1.0,8.501026694045175,18716
0.0625593788106153,0,1,0,1.0,9.831622176591376,18775
0.0435506617517472,0,0,0,1.0,9.500342231348393,18791
0.060600260722641,0,1,0,1.0,18.915811088295687,18813
0.0479435006763642,0,0,0,1.0,8.501026694045175,18830
0.0629558513296413,0,0,0,1.0,17.998631074606433,18856
0.0425248476149427,0,0,0,1.0,9.500342231348393,18899
0.0620736558403628,0,0,0,0.0,0.0,18910
0.0656085838291543,0,1,0,1.0,0.914442162902122,18953
0.0705113286250448,0,1,0,1.0,8.501026694045175,19003
0.056053618846777,0,0,0,1.0,9.500342231348393,19011
0.0672121155910365,0,0,0,1.0,13.166324435318275,19020
0.0458906443617033,0,1,0,1.0,8.501026694045175,19038
0.0668878461580259,0,1,0,1.0,8.501026694045175,19046
0.0579796624674331,0,1,0,1.0,18.915811088295687,19054
0.061455086512751,0,0,0,1.0,8.501026694045175,19062
0.0616882743910573,0,1,0,1.0,1.08145106091718,19097
0.0736488179922408,0,1,0,1.0,8.58590006844627,19100
0.056857292692866,0,0,0,1.0,9.500342231348393,19119
0.0668568665443194,0,0,0,1.0,18.915811088295687,19127
0.0436089315064242,0,1,0,1.0,9.585215605749486,19135
0.060017040657702,0,1,0,1.0,9.500342231348393,19151
0.0597493361922869,0,1,0,1.0,2.833675564681725,19178
0.0651884011308786,0,0,0,1.0,8.501026694045175,19224
0.0674607778150919,0,1,0,1.0,1.831622176591376,19232
0.0434592388190988,0,0,0,1.0,8.501026694045175,19240
0.0589103489664272,0,0,0,0.0,0.0,19267
0.0650199411112836,0,1,0,1.0,9.333333333333334,19275
0.0562481402561591,0,1,0,1.0,0.914442162902122,19305
0.0615583099275578,0,1,0,1.0,12.41889117043121,19313
0.0482393138461185,0,1,0,1.0,8.501026694045175,19348
0.0489266445063959,0,0,0,0.0,0.0,19356
0.0701083968191186,0,1,0,1.0,8.501026694045175,19364
0.0488073411638212,0,1,0,1.0,18.915811088295687,19372
0.0451566935074134,0,0,0,1.0,7.663244353182751,19380
0.0508004876794247,0,1,0,1.0,8.167008898015059,19402
0.0635419434009083,0,0,0,1.0,9.585215605749486,19410
0.05140572674264,0,0,0,0.0,0.0,19437
0.0348741718310075,0,1,0,1.0,8.501026694045175,19445
0.0376747282603693,0,1,0,1.0,9.500342231348393,19461
0.0400114495165972,0,1,0,1.0,8.501026694045175,19470
0.0507418347206379,0,1,0,1.0,0.5010266940451745,19534
0.0482349048300715,0,1,0,1.0,9.500342231348393,19542
0.0434616882668312,0,1,0,1.0,0.5010266940451745,19569
0.031718699831377,0,1,0,1.0,8.501026694045175,19585
0.0525423497289126,0,0,0,1.0,9.500342231348393,19593
0.0694357699832425,0,0,0,1.0,9.500342231348393,19623
0.0545755764699532,0,0,0,1.0,8.501026694045175,19631
0.0466817244374427,0,1,0,1.0,18.915811088295687,19658
0.0476491440508299,0,0,0,1.0,8.501026694045175,19666
0.0346969413106845,0,0,0,1.0,8.501026694045175,19674
0.0689459401979415,0,1,0,1.0,0.5010266940451745,19682
0.0669602315963025,0,1,0,1.0,9.333333333333334,19739
0.0705706045171336,0,0,0,1.0,9.333333333333334,19747
0.0671450303768813,0,1,0,1.0,8.501026694045175,19763
