codigo_tse,ano,esteban_ray,herfindahl,concentracao_bipartidaria,enp,tem_4g_2014,tem_4g_2018,anos_com_4g_2014,anos_com_4g_2018,ano_primeira_4g,uf,faixa_primeira,tem_3g_2014,tem_3g_2018,anos_com_3g_2014,anos_com_3g_2018,ano_primeira_3g,n_estacoes_3g_total,post,tem_4g,anos_4g,tem_3g,anos_3g,grupo_tratamento,post_x_4g
13340,2014,0.0428850207704726,0.6692883825624693,0.8681660899653979,1.4941242460706587,0,1,0.0,0.5010266940451745,2018,CE,700,1.0,1.0,4.501026694045175,8.501026694045175,2010.0,8.0,0,0,0.0,1.0,4.501026694045175,tratado_2018,0
13374,2014,0.0604243272361889,0.4928497841628939,0.7679230619778512,2.0290158018401114,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,57.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13382,2014,0.0310237552692745,0.7386857519565342,0.913178761417244,1.3537556360757343,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,3.3347022587268995,7.3347022587268995,2011.0,15.0,0,0,0.0,1.0,3.3347022587268995,tratado_2018,0
13390,2014,0.0286183131711088,0.7175924043948317,0.9206073355894996,1.3935487525726131,0,1,0.0,2.2505133470225878,2016,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,13.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13404,2014,0.0285765935913162,0.7258292762523908,0.9199087568115576,1.3777344517752306,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,11.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
13412,2014,0.0434393883454586,0.6130774246470334,0.8608215179316097,1.6311153531313427,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,15.419575633127996,19.419575633127995,1999.0,20.0,0,0,0.0,1.0,15.419575633127996,tratado_2018,0
13420,2014,0.0399803871301204,0.6028969152447389,0.8713009980738925,1.6586583455880874,0,1,0.0,3.0006844626967832,2015,CE,700,0.0,1.0,0.0,3.0006844626967832,2015.0,3.0,0,0,0.0,0.0,0.0,tratado_2018,0
13439,2014,0.0410430179746472,0.5763215951686796,0.8641496598639455,1.735142337859675,0,1,0.0,3.082819986310746,2015,CE,2500,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,75.0,0,0,0.0,1.0,15.501711156741958,tratado_2018,0
13447,2014,0.0275935862082735,0.766126047389488,0.925356949213808,1.3052682432706977,0,0,0.0,0.0,2020,CE,700,1.0,1.0,2.915811088295688,6.915811088295688,2011.0,14.0,0,0,0.0,1.0,2.915811088295688,nunca_tratado,0
13455,2014,0.065905171882326,0.5545487280357619,0.7653004707837164,1.8032680438057225,0,1,0.0,0.7474332648870636,2018,CE,700,1.0,1.0,8.082135523613964,12.082135523613964,2006.0,20.0,0,0,0.0,1.0,8.082135523613964,tratado_2018,0
13463,2014,0.0255611018113245,0.7785062012863336,0.9308871575772808,1.2845112837221977,0,1,0.0,1.831622176591376,2016,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,23.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
13471,2014,0.0299730472905977,0.7272995103931157,0.91555784895507,1.3749493650277391,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,44.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13480,2014,0.0415575740205685,0.5321609159245478,0.8558208497366941,1.8791308607522477,0,1,0.0,2.915811088295688,2015,CE,2500,1.0,1.0,15.419575633127996,19.419575633127995,1999.0,33.0,0,0,0.0,1.0,15.419575633127996,tratado_2018,0
13498,2014,0.0382662585762711,0.6690089607166458,0.8839626905534783,1.4947482899613107,0,1,0.0,3.082819986310746,2015,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,17.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13501,2014,0.0339090913220215,0.6183389247244448,0.8959850218431454,1.617236049704679,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,10.165639972621491,14.165639972621491,2004.0,12.0,0,0,0.0,1.0,10.165639972621491,tratado_2018,0
13510,2014,0.0380754897056132,0.6037780339617457,0.879184418746196,1.6562377955991658,1,1,1.831622176591376,5.831622176591376,2012,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,27.0,0,1,1.831622176591376,1.0,14.915811088295689,sempre_tratado,0
13536,2014,0.0382238572680412,0.6859232868648121,0.8858038855744226,1.4578889784756484,0,1,0.0,2.3326488706365502,2016,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,21.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13552,2014,0.0363903812933571,0.6848307939186982,0.8919885177453027,1.4602147112542343,0,1,0.0,2.915811088295688,2015,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,43.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13595,2014,0.0288700086145772,0.7430864292321737,0.9189566431126232,1.345738477599831,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,6.584531143052704,10.584531143052704,2008.0,16.0,0,0,0.0,1.0,6.584531143052704,tratado_2018,0
13617,2014,0.0613975523884293,0.5888519551530761,0.7903315428783108,1.6982197159217094,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,5.585215605749487,9.585215605749486,2009.0,23.0,0,0,0.0,1.0,5.585215605749487,tratado_2018,0
13633,2014,0.053812623571721,0.6007649445802272,0.8196785319190473,1.6645445261436325,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.080766598220396,18.0807665982204,2000.0,20.0,0,0,0.0,1.0,14.080766598220396,tratado_2018,0
13650,2014,0.0341173170328098,0.6851157671878129,0.8994989400655233,1.4596073362968844,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,3.3347022587268995,7.3347022587268995,2011.0,9.0,0,0,0.0,1.0,3.3347022587268995,tratado_2018,0
13676,2014,0.0391971123768342,0.6806102348603338,0.881453634085213,1.4692697064792264,0,1,0.0,0.1670088980150581,2018,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,3.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
13692,2014,0.039077906944687,0.5306710763093485,0.8658033033033032,1.8844064518358288,0,1,0.0,3.082819986310746,2015,CE,2500,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,47.0,0,0,0.0,1.0,15.501711156741958,tratado_2018,0
13714,2014,0.0368107346418738,0.7103029243491039,0.8915431560592851,1.4078500393566085,0,0,0.0,0.0,2022,CE,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,7.0,0,0,0.0,1.0,5.831622176591376,nunca_tratado,0
13730,2014,0.0351006351244199,0.5290546276150765,0.8844870807919307,1.890163978921981,1,1,2.2505133470225878,6.250513347022587,2012,CE,700,1.0,1.0,15.501711156741958,19.50171115674196,1999.0,224.0,0,1,2.2505133470225878,1.0,15.501711156741958,sempre_tratado,0
13757,2014,0.040766454137414,0.6515934587041241,0.8740069686411149,1.5346992616972857,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,32.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13773,2014,0.0367390705683545,0.6753691022002541,0.8899880095923262,1.4806718233661351,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,4.0,0,0,0.0,1.0,5.831622176591376,tratado_2018,0
13811,2014,0.0600886129594277,0.5646934255597801,0.7887913998893368,1.7708723968385165,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,17.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
13838,2014,0.0417078393825861,0.6130353894799158,0.8683264473896014,1.6312271969296512,1,1,1.9137577002053388,5.9137577002053385,2012,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,60.0,0,1,1.9137577002053388,1.0,14.915811088295689,sempre_tratado,0
13854,2014,0.0361577461275648,0.6153023985097973,0.8890278549811624,1.6252171329445535,1,1,2.080766598220397,6.080766598220397,2012,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,110.0,0,1,2.080766598220397,1.0,14.915811088295689,sempre_tratado,0
13870,2014,0.0336066920494371,0.6695574741268125,0.9013629215446444,1.4935237655350293,0,1,0.0,2.2505133470225878,2016,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,13.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13897,2014,0.0477068459605821,0.375247757456625,0.7876312603301014,2.664905999113373,1,1,2.74880219028063,6.74880219028063,2012,CE,700,1.0,1.0,15.748117727583846,19.74811772758385,1999.0,2214.0,0,1,2.74880219028063,1.0,15.748117727583846,sempre_tratado,0
13935,2014,0.0462056583168054,0.5565886591372506,0.8400742880726372,1.7966589573529337,0,0,0.0,0.0,2020,CE,2500,0.0,0.0,0.0,0.0,2020.0,6.0,0,0,0.0,0.0,0.0,nunca_tratado,0
13951,2014,0.0348696069999486,0.695809554433547,0.8974600542659029,1.4371748614663564,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,30.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
13978,2014,0.0431987066352266,0.6217640657165964,0.8620049504950494,1.608327105310402,0,0,0.0,0.0,2021,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,1.0,0,0,0.0,1.0,5.500342231348392,nunca_tratado,0
13994,2014,0.0580167459926691,0.4997300785213361,0.7791601866251944,2.001080269090316,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,6.0,0,0,0.0,1.0,5.831622176591376,tratado_2018,0
14010,2014,0.038026311545461,0.646934385803233,0.8826414521919401,1.545751813390474,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,9.418206707734427,13.418206707734427,2005.0,24.0,0,0,0.0,1.0,9.418206707734427,tratado_2018,0
14036,2014,0.0397320655186833,0.6001706459452043,0.8731437201107475,1.666192784928872,0,0,0.0,0.0,2018,CE,2500,1.0,1.0,11.83299110198494,15.83299110198494,2002.0,16.0,0,0,0.0,1.0,11.83299110198494,nunca_tratado,0
14052,2014,0.0414296781658313,0.586542978196489,0.8628946606160086,1.7049049041125932,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,5.585215605749487,9.585215605749486,2009.0,21.0,0,0,0.0,1.0,5.585215605749487,tratado_2018,0
14060,2014,0.0303913183311031,0.7536002068329906,0.9153935185185186,1.3269635423834425,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,4.832306639288158,8.83230663928816,2009.0,16.0,0,0,0.0,1.0,4.832306639288158,tratado_2018,0
14079,2014,0.0525318853776993,0.5719449895774165,0.819280343716434,1.7484198974080591,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,35.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14095,2014,0.0280818576964688,0.7107377059437936,0.9212220080083048,1.4069888112550508,1,1,2.584531143052704,6.584531143052704,2012,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,33.0,0,1,2.584531143052704,1.0,14.915811088295689,sempre_tratado,0
14117,2014,0.0497082395295759,0.565709732501695,0.8313846408542516,1.7676909951288555,1,1,1.08145106091718,5.08145106091718,2013,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,70.0,0,1,1.08145106091718,1.0,14.915811088295689,sempre_tratado,0
14133,2014,0.0540624348341707,0.6122304460909435,0.8216886026323159,1.6333718886163586,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,6.584531143052704,10.584531143052704,2008.0,39.0,0,0,0.0,1.0,6.584531143052704,tratado_2018,0
14150,2014,0.0304649726271044,0.7253491835947624,0.9141230428594024,1.3786463438810173,0,1,0.0,2.2505133470225878,2016,CE,700,1.0,1.0,8.501026694045175,12.501026694045176,2006.0,10.0,0,0,0.0,1.0,8.501026694045175,tratado_2018,0
14176,2014,0.0391895803817055,0.6742287708161444,0.8807031211958903,1.4831761017696028,1,1,1.4182067077344285,5.418206707734429,2013,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,16.0,0,1,1.4182067077344285,1.0,14.915811088295689,sempre_tratado,0
14192,2014,0.0402830397325588,0.6393458810569248,0.8741240318246484,1.5640986039463731,0,1,0.0,3.0006844626967832,2015,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,38.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14214,2014,0.0355427382174883,0.7098642962443523,0.8968109929997408,1.4087199557586652,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,10.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
14230,2014,0.0325330219208505,0.6556361191273743,0.9029681259299868,1.525236287059597,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,23.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14257,2014,0.0547288160130773,0.5436093064041781,0.8061838555716954,1.839556439191075,0,0,0.0,0.0,2018,CE,700,1.0,1.0,5.333333333333333,9.333333333333334,2009.0,6.0,0,0,0.0,1.0,5.333333333333333,nunca_tratado,0
14273,2014,0.037278732331173,0.5762016974228495,0.8787500445903043,1.7355033913864768,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,38.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14290,2014,0.043385401417615,0.6066035402777181,0.8591694896385006,1.648523184586386,1,1,1.1663244353182751,5.166324435318275,2013,CE,700,1.0,1.0,15.252566735112936,19.252566735112936,1999.0,93.0,0,1,1.1663244353182751,1.0,15.252566735112936,sempre_tratado,0
14311,2014,0.0387335072100658,0.6478027924377253,0.8808034534402256,1.5436796686796193,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,18.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14338,2014,0.023608156896721,0.8173695185907699,0.9374351883857588,1.2234368633223611,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,9.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
14370,2014,0.0349271967831366,0.707655612325481,0.8981270785926833,1.4131167514009022,0,1,0.0,1.6618754277891854,2017,CE,700,1.0,1.0,13.418206707734427,17.418206707734427,2001.0,3.0,0,0,0.0,1.0,13.418206707734427,tratado_2018,0
14397,2014,0.0354241264361961,0.6626961508591287,0.8927073330974883,1.5089871862143545,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,9.661875427789186,13.661875427789186,2005.0,16.0,0,0,0.0,1.0,9.661875427789186,tratado_2018,0
14419,2014,0.0552327783100351,0.5075239558002679,0.794272635332943,1.9703503422280664,0,1,0.0,2.3326488706365502,2016,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,21.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14435,2014,0.0307498613175645,0.716581601378124,0.9127540051321174,1.3955144788490357,0,1,0.0,2.2505133470225878,2016,CE,2500,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,26.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
14451,2014,0.0186934094791683,0.8104404086803548,0.953111858704794,1.2338970136352236,0,1,0.0,2.2505133470225878,2016,CE,700,0.0,1.0,0.0,2.2505133470225878,2016.0,12.0,0,0,0.0,0.0,0.0,tratado_2018,0
14478,2014,0.0439230907003854,0.5481450082075808,0.8508396717873609,1.8243347746064,1,1,1.1663244353182751,5.166324435318275,2013,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,201.0,0,1,1.1663244353182751,1.0,14.915811088295689,sempre_tratado,0
14494,2014,0.0600038305032945,0.5844271262911034,0.7939799870884441,1.7110773183069186,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,6.584531143052704,10.584531143052704,2008.0,23.0,0,0,0.0,1.0,6.584531143052704,tratado_2018,0
14516,2014,0.0309924201169573,0.7380758632332204,0.9125525374819649,1.3548742748738496,1,1,2.4996577686516086,6.499657768651608,2012,CE,700,1.0,1.0,9.500342231348393,13.500342231348393,2005.0,23.0,0,1,2.4996577686516086,1.0,9.500342231348393,sempre_tratado,0
14532,2014,0.0368233892724245,0.6034747213331201,0.8856202044049579,1.6570702378235933,1,1,2.6639288158795345,6.663928815879535,2012,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,39.0,0,1,2.6639288158795345,1.0,14.915811088295689,sempre_tratado,0
14559,2014,0.0348036568548726,0.5833012484785757,0.8886742725106506,1.7143800096576158,1,1,1.998631074606434,5.9986310746064335,2012,CE,700,1.0,1.0,15.419575633127996,19.419575633127995,1999.0,88.0,0,1,1.998631074606434,1.0,15.419575633127996,sempre_tratado,0
14575,2014,0.078839037962196,0.472895190567789,0.6663219802236153,2.1146334747015176,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,5.0,0,0,0.0,1.0,5.831622176591376,tratado_2018,0
14591,2014,0.0310056656350076,0.6602164471234373,0.9085103222931828,1.5146547838318771,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,4.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
14613,2014,0.0791690367881818,0.4910725431737045,0.6772857283755795,2.0363590143672017,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,11.082819986310746,15.082819986310746,2003.0,28.0,0,0,0.0,1.0,11.082819986310746,tratado_2018,0
14630,2014,0.0587240151374299,0.5706238607193358,0.7953322119428091,1.7524679019545153,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,49.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14656,2014,0.0338463210186528,0.5742986294430399,0.8939278455284553,1.7412543731295498,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,16.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14672,2014,0.027855612701378,0.768747201031466,0.9242592713715744,1.3008177443225168,1,1,2.6639288158795345,6.663928815879535,2012,CE,2500,1.0,1.0,9.25119780971937,13.25119780971937,2005.0,14.0,0,1,2.6639288158795345,1.0,9.25119780971937,sempre_tratado,0
14680,2014,0.0338818342414597,0.7006724073906802,0.9015960789242176,1.427200485493674,0,1,0.0,1.831622176591376,2016,CE,700,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,19.0,0,0,0.0,1.0,5.831622176591376,tratado_2018,0
14699,2014,0.0279536398225197,0.716515044960491,0.9229210006934444,1.3956441068940018,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,23.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14710,2014,0.0390421250205384,0.7013778385301462,0.883675971331573,1.4257650371384218,1,1,2.2505133470225878,6.250513347022587,2012,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,22.0,0,1,2.2505133470225878,1.0,14.915811088295689,sempre_tratado,0
14737,2014,0.0309559331421931,0.7585445890172582,0.912836595652644,1.318314064168017,0,1,0.0,2.3326488706365502,2016,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,8.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
14753,2014,0.0424016923531742,0.5688779179699316,0.8587856257744734,1.757846399748734,0,1,0.0,3.082819986310746,2015,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,45.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14770,2014,0.0555907635176552,0.5669098987120119,0.805988515176374,1.7639487373071894,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,7.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
14796,2014,0.062280241534146,0.414938207834873,0.7226339551920947,2.409997395077089,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,8.66255989048597,12.66255989048597,2006.0,9.0,0,0,0.0,1.0,8.66255989048597,tratado_2018,0
14834,2014,0.0290126438010438,0.6945458872699245,0.9178216207402576,1.4397896788803033,0,1,0.0,1.831622176591376,2016,CE,700,1.0,1.0,8.58590006844627,12.58590006844627,2006.0,10.0,0,0,0.0,1.0,8.58590006844627,tratado_2018,0
14850,2014,0.0371178720318366,0.6672351090938112,0.8886156008432888,1.4987220941627684,0,1,0.0,1.1663244353182751,2017,CE,700,1.0,1.0,8.41889117043121,12.41889117043121,2006.0,6.0,0,0,0.0,1.0,8.41889117043121,tratado_2018,0
14877,2014,0.0411160475593809,0.6244943041157648,0.8688819338083505,1.6012956297750738,1,1,2.2505133470225878,6.250513347022587,2012,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,37.0,0,1,2.2505133470225878,1.0,14.915811088295689,sempre_tratado,0
14893,2014,0.0400681872451483,0.6867327770156988,0.8794753086419753,1.456170483584097,0,1,0.0,1.9137577002053388,2016,CE,700,1.0,1.0,6.584531143052704,10.584531143052704,2008.0,23.0,0,0,0.0,1.0,6.584531143052704,tratado_2018,0
14915,2014,0.0279502556781994,0.7770431498817807,0.9237742068397198,1.2869298187007243,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,10.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
14931,2014,0.0390620109074076,0.5472686579591838,0.8697428571428572,1.8272561117040649,1,1,2.417522245037645,6.417522245037645,2012,CE,700,1.0,1.0,15.419575633127996,19.419575633127995,1999.0,62.0,0,1,2.417522245037645,1.0,15.419575633127996,sempre_tratado,0
14958,2014,0.0400723488503038,0.5034149303393983,0.858887381275441,1.986432939773574,1,1,1.5003422313483916,5.500342231348392,2013,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,39.0,0,1,1.5003422313483916,1.0,14.915811088295689,sempre_tratado,0
14974,2014,0.0437181130773075,0.5848654827074125,0.8548216644649934,1.70979486662622,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,9.418206707734427,13.418206707734427,2005.0,21.0,0,0,0.0,1.0,9.418206707734427,tratado_2018,0
14990,2014,0.030878826957067,0.7091487932351996,0.9107405590975968,1.4101412983274093,0,0,0.0,0.0,2021,CE,700,1.0,1.0,3.586584531143053,7.586584531143052,2011.0,12.0,0,0,0.0,1.0,3.586584531143053,nunca_tratado,0
15016,2014,0.0395235936030682,0.6310717924212617,0.8764576110936023,1.5846057643667686,0,1,0.0,2.833675564681725,2015,CE,700,1.0,1.0,5.333333333333333,9.333333333333334,2009.0,8.0,0,0,0.0,1.0,5.333333333333333,tratado_2018,0
15059,2014,0.0308412349485393,0.5940882413485357,0.9061198174965284,1.6832516289668942,0,1,0.0,2.915811088295688,2015,CE,2500,1.0,1.0,15.252566735112936,19.252566735112936,1999.0,24.0,0,0,0.0,1.0,15.252566735112936,tratado_2018,0
15075,2014,0.0769542033861722,0.4145880971997931,0.6264159895617105,2.412032585484702,0,1,0.0,2.833675564681725,2015,CE,2500,1.0,1.0,7.663244353182751,11.663244353182751,2007.0,21.0,0,0,0.0,1.0,7.663244353182751,tratado_2018,0
15113,2014,0.0292332828374662,0.7632469274905475,0.9187638368047713,1.3101919758627325,1,1,1.831622176591376,5.831622176591376,2012,CE,700,1.0,1.0,9.25119780971937,13.25119780971937,2005.0,13.0,0,1,1.831622176591376,1.0,9.25119780971937,sempre_tratado,0
15130,2014,0.0319596966253397,0.6990015829815234,0.907759604412324,1.4306119247035136,0,0,0.0,0.0,2020,CE,700,0.0,1.0,0.0,1.08145106091718,2017.0,3.0,0,0,0.0,0.0,0.0,nunca_tratado,0
15156,2014,0.0348121580577855,0.59886551371319,0.8900870469013901,1.6698239873584075,0,1,0.0,2.915811088295688,2015,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,38.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
15172,2014,0.0452832426321177,0.6749705010917841,0.8623086111412748,1.481546228142521,0,1,0.0,2.2505133470225878,2016,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,11.0,0,0,0.0,1.0,14.915811088295689,tratado_2018,0
15199,2014,0.0261701451515044,0.7996148934372872,0.9298584298584298,1.25060201880598,0,1,0.0,0.914442162902122,2017,CE,700,1.0,1.0,5.25119780971937,9.25119780971937,2009.0,12.0,0,0,0.0,1.0,5.25119780971937,tratado_2018,0
15210,2014,0.0402888063264631,0.6543696878756429,0.8756109893814259,1.5281881458268909,0,0,0.0,0.0,2022,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,11.0,0,0,0.0,1.0,5.500342231348392,nunca_tratado,0
15237,2014,0.0242366395267971,0.7890195131137844,0.9337704189354372,1.267395778405534,0,0,0.0,0.0,2021,CE,700,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,8.0,0,0,0.0,1.0,5.500342231348392,nunca_tratado,0
15253,2014,0.0289174574240666,0.7327343843535453,0.920209550674995,1.3647510221350534,0,1,0.0,2.3326488706365502,2016,CE,700,1.0,1.0,4.832306639288158,8.83230663928816,2009.0,8.0,0,0,0.0,1.0,4.832306639288158,tratado_2018,0
15270,2014,0.0579105892031762,0.5323749299276499,0.7894515290330568,1.878375452683132,1,1,2.2505133470225878,6.250513347022587,2012,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,78.0,0,1,2.2505133470225878,1.0,14.915811088295689,sempre_tratado,0
15296,2014,0.0385494812036833,0.6186791888014935,0.878474450119344,1.6163465946498086,1,1,2.1656399726214923,6.165639972621492,2012,CE,700,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,49.0,0,1,2.1656399726214923,1.0,14.915811088295689,sempre_tratado,0
15318,2014,0.0340153058717176,0.5384309347719523,0.8907528641571195,1.85724841464308,0,1,0.0,3.082819986310746,2015,CE,2500,1.0,1.0,5.831622176591376,9.831622176591376,2008.0,16.0,0,0,0.0,1.0,5.831622176591376,tratado_2018,0
15334,2014,0.0365519277031432,0.5864183046726783,0.8830409356725146,1.7052673697799576,0,1,0.0,2.915811088295688,2015,CE,700,1.0,1.0,9.25119780971937,13.25119780971937,2005.0,18.0,0,0,0.0,1.0,9.25119780971937,tratado_2018,0
15350,2014,0.0354765122720731,0.675262585708815,0.8950417280314188,1.480905385791976,0,1,0.0,3.0006844626967832,2015,CE,700,1.0,1.0,5.333333333333333,9.333333333333334,2009.0,17.0,0,0,0.0,1.0,5.333333333333333,tratado_2018,0
15377,2014,0.0435446428194904,0.5490080831822315,0.8505116959064327,1.821466806469717,1,1,1.6618754277891854,5.661875427789186,2013,CE,2500,1.0,1.0,14.915811088295689,18.915811088295687,1999.0,57.0,0,1,1.6618754277891854,1.0,14.915811088295689,sempre_tratado,0
15393,2014,0.0313022677536791,0.710813831785923,0.9101875074644692,1.4068381273441113,0,1,0.0,3.0006844626967832,2015,CE,2500,1.0,1.0,5.500342231348392,9.500342231348393,2009.0,14.0,0,0,0.0,1.0,5.500342231348392,tratado_2018,0
15415,2014,0.0316125970871825,0.7272573761657924,0.909692232001312,1.3750290237991765,0,1,0.0,3.082819986310746,2015,CE,700,1.0,1.0,4.167008898015058,8.167008898015059,2010.0,11.0,0,0,0.0,1.0,4.167008898015058,tratado_2018,0
