codigo_tse,ano,esteban_ray,herfindahl,concentracao_bipartidaria,enp
10006,2022,0.07843275805557104,0.7006601744503258,0.9681762545899634,1.4272254032199119
10014,2022,0.07892455214310026,0.6841929905099636,0.9563522992985191,1.461575920639949
10022,2022,0.09006945332926798,0.6552859688942615,0.9653127779424844,1.5260512928232137
10030,2022,0.11426150970917909,0.5774794480880181,0.9668346610307267,1.7316633575634752
10049,2022,0.12021124428600186,0.5554960930469017,0.9645303326810176,1.8001926791509726
10057,2022,0.07864649141992917,0.679108225223213,0.953906633906634,1.472519346487542
10065,2022,0.09425537956132929,0.6438965716386819,0.9649229521492295,1.5530444547251654
01007,2022,0.11947880892075019,0.4819385463370237,0.9232157733962789,2.0749533474765713
10073,2022,0.07944665395250494,0.6825982886198114,0.9569254946781912,1.4649904880687046
10081,2022,0.04476868960701108,0.8171302395021769,0.9677914110429449,1.223795120603092
10090,2022,0.07452307776667501,0.7085488924495036,0.9639577791126749,1.4113352101122187
10103,2022,0.05956396836000674,0.7504554469392507,0.959406858202039,1.3325241412778364
10111,2022,0.08821994752872304,0.6617791052483362,0.9624586656292551,1.511078231496512
10120,2022,0.06094181717788792,0.7431734239457815,0.955606803113289,1.34558094756757
10138,2022,0.06218445319077334,0.7546690529018645,0.9672277936962751,1.3250841493430603
10146,2022,0.07269898592398216,0.6801933517265931,0.9438679245283019,1.470170205959253
01015,2022,0.11675984670860565,0.5143809424847767,0.9356136820925552,1.9440844662117227
10154,2022,0.11659203616585617,0.5673129454042176,0.9642857142857143,1.7626955423826745
10162,2022,0.07531425844298009,0.703828276885853,0.9631925610228593,1.4208011141930579
10170,2022,0.07348130966187079,0.7235509315359225,0.9725963771481654,1.3820727144628828
10189,2022,0.08673296154489862,0.6513258228739957,0.9528627270636928,1.5353298838781926
10197,2022,0.07302602012406226,0.699517871839923,0.952191235059761,1.4295560417487647
10200,2022,0.09265469718843171,0.654404740841293,0.9690265486725663,1.5281062889526364
10219,2022,0.09977822023254725,0.596917454497386,0.9466243508366994,1.675273511380256
10227,2022,0.06863358942306726,0.7369732906456619,0.9701979551881662,1.3569012780963887
