codigo_tse,ano,esteban_ray,herfindahl,concentracao_bipartidaria,enp
00019,2014,0.07121310157187788,0.3674200510305104,0.612090051415165,2.7216805321192457
00035,2014,0.06885507430867192,0.3557336468700232,0.6235115922667585,2.8110919751298553
00051,2014,0.07837404269173502,0.3891572010084768,0.5352175938248602,2.569655649204388
00078,2014,0.08538870138216981,0.44186816637877335,0.45311678064176747,2.2631184504538195
00094,2014,0.08031179376070005,0.4291439638093916,0.4401826705856633,2.330220355712983
00116,2014,0.0801957570126445,0.4106625513906178,0.47652437314186347,2.4350893370085034
00132,2014,0.0803354376379554,0.42160347003303567,0.44886201437728696,2.3718969863356265
00159,2014,0.0862691729506795,0.47810838256462057,0.40317126324490865,2.0915759615757024
00175,2014,0.08658315879778689,0.436917261517246,0.4802791111990894,2.288762857588605
00191,2014,0.08519511473408219,0.4271570047160742,0.5506484402383456,2.3410595845541318
00213,2014,0.08573571341247409,0.4975844469040406,0.6462607544672402,2.0097091181647215
00230,2014,0.0874048549148739,0.43644686379660685,0.49990001999600076,2.291229661501292
00256,2014,0.08803357616148089,0.45166469550438626,0.4593659942363112,2.2140318026922
00272,2014,0.0821481026941243,0.4865646095726965,0.37574866029210885,2.0552255144043565
00299,2014,0.0828059425500517,0.4120896915506262,0.5451944637748396,2.426656187970059
00310,2014,0.08770869847515003,0.4376868823912907,0.5035747590923221,2.284738337453767
00337,2014,0.08820648326513848,0.45453940067537213,0.5779520295202952,2.2000293011214462
00353,2014,0.0853178488070294,0.4335731233733713,0.5723018147086915,2.30641602555897
00370,2014,0.08935823835951076,0.4564098827258594,0.462558877246948,2.1910130298397714
00396,2014,0.0931450021004144,0.4659457839615964,0.5271969093027534,2.1461724398442477
00418,2014,0.09082524802328454,0.4535886919842239,0.5083538756505067,2.2046404984778163
00434,2014,0.09234530314065768,0.4651995762985574,0.5466795771806665,2.149615027504274
00450,2014,0.08660477186845537,0.43225125462127406,0.530328798185941,2.3134692827581746
00477,2014,0.07164080146392099,0.4482491029226555,0.6898148148148148,2.2309024010976057
00493,2014,0.0824291897992688,0.4722646611003458,0.6451537744641194,2.1174567617870568
00515,2014,0.08689784280899693,0.4673362388513951,0.6097604898253196,2.13978698176236
00531,2014,0.08294653687737108,0.48238951772176086,0.6516129032258065,2.073013536286652
00558,2014,0.09170641566227117,0.4574021453103146,0.5202009629474565,2.18625996894171
00566,2014,0.08829226145976515,0.4498592698142345,0.5667009854390351,2.222917403509194
00574,2014,0.09076563041606625,0.4535740746556785,0.528600217020617,2.2047115474118084
00582,2014,0.0907421862496056,0.45926418007369346,0.554089709762533,2.177396024744495
00590,2014,0.09360474669670889,0.4746722355156526,0.4637075718015666,2.1067168567667878
00604,2014,0.09143473278708956,0.45658570358357375,0.5230449565545902,2.1901693201328176
00612,2014,0.09320771844840238,0.46531077585220115,0.5062200956937799,2.149101314424824
00620,2014,0.09034561725087902,0.45357447751426133,0.48951507208387945,2.2047095892174795
00639,2014,0.09254424911053968,0.46518223997321867,0.5410873742511586,2.1496951389579526
00647,2014,0.09000609409533539,0.4498024555536399,0.5257879656160458,2.223198178785282
00655,2014,0.08550250156741374,0.4346017898167927,0.5685290763968073,2.3009569298404227
00663,2014,0.09231478508061579,0.4614973668923942,0.49281903980303654,2.166859600378103
00671,2014,0.09364551525570564,0.47401860701026444,0.5489563889360258,2.1096218275211
00680,2014,0.09376287944594308,0.4719216536148142,0.4758119775250103,2.1189957958915935
00698,2014,0.09323385142349429,0.4658002643611326,0.4971033868092692,2.1468429206916575
00701,2014,0.08838153376633497,0.47557992514904995,0.6067415730337078,2.1026959867715047
00710,2014,0.08440775882437929,0.4441114977826969,0.44368013757523644,2.2516868061121413
00728,2014,0.08747885966359205,0.43697371867113216,0.5333665338645418,2.2884671486447066
00736,2014,0.08619883097459442,0.43475135959410727,0.5590731070496083,2.3001653196291794
00744,2014,0.0908490274229186,0.4627852094152778,0.5597907324364724,2.160829645492528
00752,2014,0.09132746625575178,0.45694688484594886,0.5286284953395473,2.188438160240728
00779,2014,0.09377446808110247,0.47739268501459864,0.45932751571367547,2.0947116103578756
00787,2014,0.08651954374616128,0.4361486132914703,0.4776556776556776,2.292796467821664
00795,2014,0.09243712934431206,0.4772767373763529,0.5720086283466564,2.09522049094016
00809,2014,0.08723859711193192,0.43485863057772123,0.5034925956971221,2.2995979145486283
01007,2014,0.06043738459435966,0.3339213033611825,0.6512133285041652,2.9947175874501197
01015,2014,0.06913325222982193,0.35609825292974184,0.5391610987379362,2.808213721276807
01023,2014,0.06853654367685026,0.3481025057564444,0.5927894615206841,2.87271704013434
01031,2014,0.03502822577120791,0.3942373745081775,0.8516828294352539,2.536542866458384
01040,2014,0.07655944199360842,0.39739356376066876,0.6037797328119909,2.516397071297945
01058,2014,0.06925653977337597,0.3509099604465892,0.5870127833111128,2.849733871125629
01066,2014,0.07882659005415188,0.44078335452467904,0.6407340398035668,2.2686882109655775
01074,2014,0.06777561498602448,0.3447102723979124,0.5891139924365207,2.9009869449021273
01082,2014,0.06598797041737275,0.37691333022485823,0.6707640731945803,2.6531298306786386
